0 0 0 0 0 0 0 0.1845 0.931 0.4165 0 0 0 0 0 0 0 0 0 0 0 0 0.004 0.6485 1 0.6535 0 0 0 0 0 0 0 0 0 0 0 0 0.295 1 0.993 0.2175 0 0 0 0 0 0 0 0 0 0 0 0.1585 0.9125 1 0.781 0 0 0 0 0 0 0 0 0 0 0 0.031 0.77 1 0.889 0.1425 0 0 0 0 0 0 0 0 0 0 0 0.55 1 0.961 0.2805 0 0 0 0 0 0 0 0 0 0 0 0.3715 0.975 1 0.419 0 0 0 0.00650000000000001 0.143 0.084 0 0 0 0 0 0.1015 0.9545 1 0.65 0.0195 0 0 0.225 0.7425 0.998 0.9335 0.546 0 0 0 0 0.639 1 0.9385 0.088 0 0.0475 0.5725 0.9885 1 1 1 0.995 0.1275 0 0 0.025 0.9235 1 0.6635 0 0 0.6775 1 0.8275 0.4455 0.4075 1 0.994 0.1385 0 0 0.185 1 1 0.534 0.0375 0.5565 0.98 0.654 0.058 0 0.4625 1 0.8205 0.0025 0 0 0.1615 1 1 0.8765 0.6705 1 0.8535 0.029 0 0 0.7725 1 0.5135 0 0 0 0.0485 0.896 1 1 1 1 0.768 0.592 0.906 0.9185 0.989 0.932 0.185 0 0 0 0 0.274 0.914 1 1 1 1 1 1 1 1 0.5675 0 0 0 0 0 0 0.2585 0.9065 1 1 1 1 1 1 0.6095 0.0285 0 0 0 0 0 0 0 0.013 0.2855 0.652 0.9115 1 0.741 0.263 0.0045 0 0 0 0
0 0 0 0 0 0.3015 0.9915 0.2325 0 0 0 0 0 0 0 0 0 0 0 0 0 0.846 0.768 0.1165 0 0 0 0 0 0 0 0 0 0 0 0 0.0395 0.964 0.441 0 0 0 0 0 0 0 0 0 0 0 0 0 0.303 1 0.202 0 0 0 0 0 0 0 0 0 0 0 0 0 0.53 0.95 0.0245 0 0 0 0.1765 0.7275 0.3335 0 0 0 0 0 0 0 0.6295 0.838 0 0 0 0.00800000000000001 0.8385 0.9905 0.7755 0 0 0 0 0 0 0.003 0.8495 0.6525 0 0 0 0.2505 1 0.454 0.8755 0 0 0 0 0 0 0.0385 0.983 0.4465 0 0 0 0.35 0.927 0.309 0.8085 0 0 0 0 0 0 0.2955 1 0.2355 0 0 0 0.524 0.807 0.366 0.772 0 0 0 0 0 0 0.525 0.9855 0.0805 0 0 0 0.586 0.763 0.4985 0.6535 0 0 0 0 0 0 0.699 0.7295 0 0 0 0 0.686 0.7775 0.76 0.4775 0 0 0 0 0 0 0.8355 0.588 0 0 0 0 0.618 0.967 0.9855 0.144 0 0 0 0 0 0 0.8815 0.542 0 0 0 0 0.5365 1 0.6325 0 0 0 0 0 0 0 0.7815 0.605 0 0 0.035 0.4365 0.945 0.9675 0.0775 0 0 0 0 0 0 0 0.5465 0.8965 0.3975 0.607 0.873 0.959 0.846 0.977 0.059 0 0 0 0 0 0 0 0.051 0.6615 1 0.9015 0.5075 0.069 0.0645 0.2815 0 0 0 0 0
0 0 0 0 0 0 0 0 0.365 0.9865 0.095 0 0 0 0 0 0 0 0 0 0 0 0 0.136 0.906 0.4905 0 0 0 0 0 0 0 0 0 0 0 0 0.013 0.781 0.9165 0.038 0 0 0 0 0 0 0 0 0 0 0 0 0.452 0.9975 0.2995 0 0 0 0 0 0 0 0 0 0 0 0 0.0805 0.899 0.682 5e-04 0 0 0 0 0 0 0 0 0 0 0 0 0.469 1 0.231 0 0 0 0 0 0 0 0 0 0 0 0 0.0555 0.957 0.853 0.0045 0 0 0 0 0 0 0 0 0 0 0 0 0.3195 1 0.486 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5345 1 0.2575 0 0 0 0 0 0 0 0 0 0 0 0 0 0.712 0.99 0.0525 5e-04 0.041 0.4155 0.6495 0.5 0.0615 0 0 0 0 0 0 0 0.7915 0.9385 0.294 0.752 0.9955 1 1 1 0.6065 0 0 0 0 0 0 0 0.8055 0.9985 0.996 0.957 0.541 0.2655 0.3475 0.9885 0.7975 0 0 0 0 0 0 0 0.8475 1 0.8335 0.1255 0 0 0.052 0.963 0.5175 0 0 0 0 0 0 0.2725 0.9955 1 0.925 0.3275 0.078 0.175 0.742 0.994 0.152 0 0 0 0 0 0 0.737 0.971 0.9805 1 1 1 1 0.9325 0.3615 0 0 0 0 0 0 0 0.125 0.05 0.077 0.4795 0.814 0.7865 0.408 0.0545 0 0 0 0 0
0 0 0 0 0 0 0 0.1495 0.854 0.139 0 0 0 0 0 0 0 0 0 0 0 0 0 0.6285 0.9785 0.1955 0 0 0 0 0 0 0 0 0 0 0 0 0.2095 0.9965 0.8155 0 0 0 0 0 0 0 0 0 0 0 0 0 0.53 1 0.409 0 0 0 0 0 0 0 0 0 0 0 0 0.0505 0.9145 0.8415 0.00600000000000001 0 0 0 0 0 0 0 0 0 0 0 0 0.5045 1 0.5745 0 0 0 0 0 0 0 0 0 0 0 0 0.0745 0.96 0.8945 0.0485 0 0 0 0 0 0 0 0 0 0 0 0 0.6315 1 0.4475 0 0 0 0.031 0.2575 0.0675 0 0 0 0 0 0 0.1895 0.9655 0.8295 0.044 0 0 0.381 0.8865 1 0.912 0.115 0 0 0 0 0 0.6565 1 0.3715 0 0 0.2705 0.9935 0.8995 0.345 1 0.3255 0 0 0 0 0.1095 0.972 0.9095 0.037 0 0.0895 0.901 0.7905 0.1355 0.5695 1 0.2015 0 0 0 0 0.2915 1 0.5715 0 0.00900000000000001 0.7185 0.991 0.148 0.165 0.9565 0.8545 0.0425 0 0 0 0 0.2975 1 0.7125 0.3115 0.4905 1 0.618 0.3825 0.901 0.972 0.201 0 0 0 0 0 0.011 0.479 0.944 1 1 1 0.9685 1 0.9695 0.2515 0 0 0 0 0 0 0 0 0.106 0.4335 0.9115 0.982 0.656 0.5475 0.1055 0 0 0 0 0 0 0 0 0 0 0 0.2605 0.9415 0.3755 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0.5115 0.891 0.0795 0 0 0 0 0 0 0 0 0 0 0 0 0.0485 0.932 0.987 0.1185 0 0 0 0 0 0 0 0 0 0 0 0 0.5955 0.837 0.2585 0 0 0 0 0 0 0 0 0 0 0 0 0.2155 0.989 0.267 0 0 0 0 0 0 0 0 0 0 0 0 0 0.566 0.9845 0.0965 0 0 0 0 0 0 0 0 0 0 0 0 0.0305 0.8945 0.751 0 0 0 0 0 0 0 0 0 0 0 0 0 0.257 1 0.5145 0 0 0 0 0 0 0 0 0 0 0 0 0 0.392 1 0.1765 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5 0.997 0.0735 0 0 0 0 0 0 0 0 0 0 0 0 0 0.686 0.944 0.0255 0 0 0 0 0 0 0 0 0 0 0 0 0 0.6985 0.96 0.642 0.8325 0.22 0 0 0 0 0 0 0 0 0 0 0 0.4615 1 0.967 0.5695 0.9265 0.1085 0 0 0 0 0 0 0 0 0 0 0.339 1 0.5275 0 0.5955 0.5675 0 0 0 0 0 0 0 0 0 0 0.153 1 0.4725 0 0.5065 0.669 0 0 0 0 0 0 0 0 0 0 0.0185 0.7475 0.947 0.554 0.9585 0.485 0 0 0 0 0 0 0 0 0 0 0 0.1365 0.805 1 0.736 0.068 0 0 0 0 0
0 0 0 0 0 0 0 0 0.3865 0.9125 0.164 0 0 0 0 0 0 0 0 0 0 0 0 0.2435 0.984 0.9705 0.533 0 0 0 0 0 0 0 0 0 0 0 0.0015 0.8215 0.9345 0.3995 0.4155 0 0 0 0 0 0 0 0 0 0 0 0.357 0.9995 0.5755 0.0685 0.069 0 0 0 0 0 0 0 0 0 0 0 0.7805 0.9055 0.06 0 0 0 0 0 0 0 0 0 0 0 0 0.129 0.995 0.681 0 0 0 0 0 0 0 0 0 0 0 0 0 0.4 1 0.3715 0 0 0 0 0 0 0 0 0 0 0 0 0 0.591 0.995 0.1345 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8375 0.884 0.0015 0 0 0 0 0 0 0 0 0 0 0 0 0.084 0.9785 0.694 0 0.018 0.1705 0.002 0 0 0 0 0 0 0 0 0 0.1145 1 0.5745 0 0.599 1 0.5505 0 0 0 0 0 0 0 0 0 0.0035 0.913 0.7385 0.039 0.9715 0.67 0.9505 0.0175 0 0 0 0 0 0 0 0 0 0.6645 0.8765 0.225 0.8885 0.1855 0.9955 0.111 0 0 0 0 0 0 0 0 0 0.3035 0.998 0.5965 0.649 0.4925 0.9205 0.003 0 0 0 0 0 0 0 0 0 0 0.6855 1 0.7995 0.947 0.5275 0 0 0 0 0 0 0 0 0 0 0 0.074 0.63 0.9935 0.6875 0.027 0 0 0 0 0
0 0 0 0 0 0 0.1165 0.6045 0.977 0.876 0.0765 0 0 0 0 0 0 0 0 0 0 0.0935 0.869 1 1 0.953 0.0605 0 0 0 0 0 0 0 0 0 0.0805 0.7685 1 0.5175 0.3375 0.326 0 0 0 0 0 0 0 0 0 0 0.64 1 0.804 0.0175 0 0 0 0 0 0 0 0 0 0 0 0.2255 0.9955 0.9895 0.251 0 0 0 0 0 0 0 0 0 0 0 0 0.539 1 0.733 0 0 0 0 0 0 0 0 0 0 0 0 0.0015 0.8555 1 0.5095 0 0 0 0 0.142 0 0 0 0 0 0 0 0.0965 0.984 1 0.381 0 0.075 0.5425 0.8205 0.9705 0.86 0.4665 0.005 0 0 0 0 0.12 0.997 0.9885 0.143 0.226 0.915 1 0.935 0.9705 1 1 0.273 0 0 0 0 0.3405 1 0.9395 0.1545 0.888 0.8955 0.27 0.0555 0.2525 0.97 1 0.5705 0 0 0 0 0.5635 1 0.8865 0.6635 0.984 0.2095 0 0 0 0.688 1 0.513 0 0 0 0 0.408 1 0.9895 0.987 0.827 0.0015 0 0 0.001 0.863 0.968 0.1325 0 0 0 0 0.279 1 1 1 0.6025 0 0 0.001 0.3495 1 0.5195 0 0 0 0 0 0.004 0.8355 1 1 0.8675 0.2295 0.3155 0.5935 0.983 0.6285 0.0525 0 0 0 0 0 0 0.4005 1 1 1 1 1 0.981 0.5595 0.0175 0 0 0 0 0 0 0 0.0115 0.416 0.8705 1 0.869 0.5905 0.2175 5e-04 0 0 0 0 0
0 0 0 0 0 0 0.00650000000000001 0.2565 0.6535 0.9485 1 0.8855 0.1655 0 0 0 0 0 0 0 0 0.164 0.71 1 1 0.949 0.923 1 0.9025 0.2115 0 0 0 0 0 0 0.1935 0.896 0.973 0.739 0.2465 0.1015 5e-04 0.234 0.708 0.389 0 0 0 0 0 0.282 0.9455 0.9655 0.367 0 0 0 0 0 0 0 0 0 0 0 0.186 0.911 0.959 0.3375 0 0 0 0 0 0 0 0 0 0 0 0.027 0.6705 1 0.619 0 0 0 0 0 0 0 0 0 0 0 0 0.1215 0.9975 1 0.249 0 0 0 0 0 0 0 0 0 0 0 0 0.361 1 0.87 0.00900000000000001 0 0 0 0 0 0 0 0 0 0 0 0.001 0.74 1 0.6145 0 0 0 0 0 0 0 0 0 0 0 0 0.004 0.8765 1 0.705 0 0 0 0 0 0 0.036 0.08 0.08 0.08 0.0055 0 0.0015 0.878 1 0.883 0.015 0 5e-04 0.119 0.12 0.3125 0.803 1 1 1 0.381 0 0 0.584 1 0.9995 0.2875 0.326 0.7995 0.9875 1 0.9255 0.84 0.876 1 1 0.8555 0 0 0.2885 1 1 1 1 0.925 0.61 0.315 0.095 0 0.142 0.8305 1 0.813 0.0055 0 0.014 0.8 1 1 1 0.7085 0.56 0.56 0.647 0.88 0.942 1 0.9125 0.177 0 0 0 0.152 0.842 1 1 1 1 1 1 1 0.997 0.5145 0.0555 0 0 0 0 0 0.2305 0.9045 1 0.852 0.68 0.68 0.634 0.36 0.1215 0.0025 0 0 0
0 0 0 0 0 0 0 0 0.1255 0.4575 0 0 0 0 0 0 0 0 0 0 0 0 0 0.206 0.906 0.9745 0.1115 0 0 0 0 0 0 0 0 0 0 0 0.2525 0.917 1 0.5185 0.035 0 0 0 0 0 0 0 0 0 0 0.2495 0.9055 0.9155 0.387 0.0055 0 0 0 0 0 0 0 0 0 0 0.179 0.9435 0.957 0.293 0 0 0 0 0 0 0 0 0 0 0 0.059 0.8745 0.9605 0.2535 0 0 0 0 0 0 0 0 0 0 0 0 0.5385 1 0.504 0 0 0 0 0 0 0 0 0 0 0 0 0.0965 0.9715 0.775 0.026 0 0 0 0.105 0.2005 0.1285 0 0 0 0 0 0 0.4085 1 0.207 0 0.102 0.577 0.916 1 1 0.976 0.502 0.0255 0 0 0 0 0.669 0.8485 0.018 0.2695 0.9705 0.971 0.59 0.297 0.1915 0.3065 0.7685 0.6045 0 0 0 0 0.4705 0.8225 0.0675 0.9405 0.8885 0.2115 0 0 0 0.079 0.921 0.6295 0 0 0 0 0.1575 0.9315 0.639 0.9685 0.197 0 0 0.0225 0.15 0.762 0.932 0.1545 0 0 0 0 0 0.337 1 0.92 0.6375 0.5745 0.6745 0.8755 0.9875 0.722 0.1525 0 0 0 0 0 0 0 0.7005 0.425 0.6145 0.617 0.617 0.5745 0.218 0 0 0 0 0 0 0 0 0 0.333 0.344 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.563 0.0055 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0.0665 0.6535 0.845 0.102 0 0 0 0 0 0 0 0 0 0 0 0.1335 0.86 0.989 0.4215 0.013 0 0 0 0 0 0 0 0 0 0 0.0615 0.853 1 0.51 0 0 0 0 0 0 0 0 0 0 0 0 0.5195 1 0.7395 0.0185 0 0 0 0 0 0 0 0 0 0 0 0.071 0.9505 0.9825 0.178 0 0 0 0 0 0 0 0 0 0 0 0.0045 0.6805 1 0.6145 0 0 0 0 0 0 0 0 0 0 0 0 0.268 0.9995 0.897 0.076 0 0 0 0 0 0 0 0 0 0 0 0.001 0.8275 1 0.2945 0 0 0 0 0 0 0 0 0 0 0 0 0.2715 1 0.8835 0.019 0 0 0 0.005 0.088 0.2725 0.0675 0 0 0 0 0 0.524 1 0.357 0 0 0.00650000000000001 0.338 0.773 1 1 0.856 0.162 0 0 0 0 0.7175 0.9925 0.112 0.0045 0.223 0.774 1 0.9405 0.6595 0.424 0.9105 0.772 0 0 0 0 0.793 0.9325 0.084 0.6905 1 0.987 0.525 0.0565 0 0.3595 0.994 0.5785 0 0 0 0 0.546 1 0.8825 1 0.8255 0.242 0.0945 0.263 0.6165 0.991 0.819 0.0445 0 0 0 0 0.0845 0.8465 1 1 0.9515 0.909 0.963 1 0.771 0.493 0.0685 0 0 0 0 0 0 0.324 1 1 1 0.875 0.788 0.4065 0.00650000000000001 0 0 0 0 0 0 0 0 0.00600000000000001 0.4795 0.827 0.8055 0.3425 0 0 0 0 0 0 0 0
